,Location,Post_Office,Postcode,State
43708,Puteri Harbour,Iskandar Puteri,79000,Johor
43709,Pusat Pentadbiran Kerajaan Negeri Johor,Iskandar Puteri,79000,Johor
43710,Estuari Garden,Iskandar Puteri,79000,Johor
43711,Lebuh Kota Iskandar,Iskandar Puteri,79050,Johor
43712,Horizon Hills,Iskandar Puteri,79100,Johor
43713,Taman Bukit Indah,Iskandar Puteri,79100,Johor
43714,Taman Nusa Idaman,Iskandar Puteri,79100,Johor
43715,Taman Nusa Indah,Iskandar Puteri,79100,Johor
43716,Taman Nusa Indah Tropicana,Iskandar Puteri,79100,Johor
43717,Taman Nusa Bestari,Iskandar Puteri,79150,Johor
43718,Taman Nusa Bestari 2,Iskandar Puteri,79150,Johor
43719,Taman Nusa Bestari Jaya,Iskandar Puteri,79150,Johor
43720,Taman Nusa Jaya Mas,Iskandar Puteri,79150,Johor
43721,Taman Nusa Duta,Iskandar Puteri,79150,Johor
43722,Nusa Cemerlang,Iskandar Puteri,79200,Johor
43723,Perindustrian Nusa Jaya,Iskandar Puteri,79200,Johor
43724,Perumahan Kerajaan,Iskandar Puteri,79200,Johor
43725,Southern Industrial & Logistics Clusters,Iskandar Puteri,79200,Johor
43726,Taman Industri Nusaya 1,Iskandar Puteri,79200,Johor
43727,Taman Nusa Cemerlang Industrial Park,Iskandar Puteri,79200,Johor
43728,Taman Nusa Perdana,Iskandar Puteri,79200,Johor
43729,Taman Nusa Perintis,Iskandar Puteri,79200,Johor
43730,Taman Nusa Perintis 1,Iskandar Puteri,79200,Johor
43731,Taman Nusa Perintis 2,Iskandar Puteri,79200,Johor
43732,Taman Nusa Perintis 3,Iskandar Puteri,79200,Johor
43733,Taman Nusantara,Iskandar Puteri,79200,Johor
43734,Taman Teknologi Nusajaya,Iskandar Puteri,79200,Johor
43735,Taman Nusantara Prima,Iskandar Puteri,79200,Johor
43736,Kota Ilmu Educity@Iskandar,Iskandar Puteri,79200,Johor
43737,Rumah Iskandar Malaysia,Iskandar Puteri,79200,Johor
43738,Multimedia Universiti (MMU),Iskandar Puteri,79200,Johor
43739,Centre Ledang Heights,Iskandar Puteri,79250,Johor
43740,East Ledang,Iskandar Puteri,79250,Johor
43741,Kompleks Kastam (CIQ),Iskandar Puteri,79250,Johor
43742,Ledang Heights,Iskandar Puteri,79250,Johor
43743,Ledang Heights 1,Iskandar Puteri,79250,Johor
43744,Ledang Heights 2,Iskandar Puteri,79250,Johor
43745,Persiaran Medini Sentral 1,Iskandar Puteri,79250,Johor
43746,Jalan Medini Utara 8,Iskandar Puteri,79250,Johor
43747,Bandar Medini Iskandar Malaysia,Iskandar Puteri,79250,Johor
43748,Suruhanjaya Perkhidmatan Awam,Iskandar Puteri,79520,Johor
43749,Jabatan Tenaga Rakyat,Iskandar Puteri,79540,Johor
43750,Jabatan Imigresen,Iskandar Puteri,79550,Johor
43751,Jabatan Belia Dan Sukan,Iskandar Puteri,79570,Johor
43752,Jabatan Haiwan,Iskandar Puteri,79630,Johor
43753,Jabatan Perhutanan,Iskandar Puteri,79660,Johor
43754,Pejabat Majlis Mesyuarat Kerajaan Dan Dewan Negeri Johor,Iskandar Puteri,79680,Johor
43755,Jalan Abdullah Ibrahim,Johor Bahru,80000,Johor
43756,Jalan Ayer Molek,Johor Bahru,80000,Johor
43757,Jalan Bukit Timbalan,Johor Bahru,80000,Johor
43758,Jalan Bukit Zaharah,Johor Bahru,80000,Johor
43759,Jalan Dato Dalam,Johor Bahru,80000,Johor
43760,Jalan Dato Onn,Johor Bahru,80000,Johor
43761,Jalan Dhoby,Johor Bahru,80000,Johor
43762,Jalan Duke,Johor Bahru,80000,Johor
43763,Jalan Engku Endut,Johor Bahru,80000,Johor
43764,Jalan Gertak Merah,Johor Bahru,80000,Johor
43765,Jalan Ibrahim,Johor Bahru,80000,Johor
43766,Jalan Khalid Abdullah,Johor Bahru,80000,Johor
43767,Jalan Lee Thye Heng,Johor Bahru,80000,Johor
43768,Jalan Meldrum,Johor Bahru,80000,Johor
43769,Jalan Mohd Noor,Johor Bahru,80000,Johor
43770,Jalan Ngee Heng,Johor Bahru,80000,Johor
43771,Jalan Pahang,Johor Bahru,80000,Johor
43772,Jalan Pasar,Johor Bahru,80000,Johor
43773,Jalan Salim,Johor Bahru,80000,Johor
43774,Jalan Sawmill,Johor Bahru,80000,Johor
43775,Jalan Segget,Johor Bahru,80000,Johor
43776,Jalan Selat Tebrau,Johor Bahru,80000,Johor
43777,Jalan Sieu Koon,Johor Bahru,80000,Johor
43778,Jalan Siew Chin,Johor Bahru,80000,Johor
43779,Jalan Siu Nam,Johor Bahru,80000,Johor
43780,Jalan Station,Johor Bahru,80000,Johor
43781,Jalan Sulaiman,Johor Bahru,80000,Johor
43782,Jalan Syed Mohamad Mufti,Johor Bahru,80000,Johor
43783,Jalan Tan Hock Nee,Johor Bahru,80000,Johor
43784,Jalan Tangga Duke,Johor Bahru,80000,Johor
43785,Jalan Trus,Johor Bahru,80000,Johor
43786,Jalan Tun Abdul Razak,Johor Bahru,80000,Johor
43787,Jalan Tun Sri Lanang,Johor Bahru,80000,Johor
43788,Jalan Ungku Puan,Johor Bahru,80000,Johor
43789,Jalan Wong Ah Fook,Johor Bahru,80000,Johor
43790,Kampung Air Molek,Johor Bahru,80000,Johor
43791,Kompleks Tun Abdul Razak (KOMTAR),Johor Bahru,80000,Johor
43792,Wisma Persekutuan,Johor Bahru,80000,Johor
43793,Jalan Cokmar 2,Johor Bahru,80050,Johor
43794,Jalan Cokmar 3,Johor Bahru,80050,Johor
43795,Jalan Cokmar 4,Johor Bahru,80050,Johor
43796,Jalan Cokmar 5,Johor Bahru,80050,Johor
43797,Jalan Inang 2,Johor Bahru,80050,Johor
43798,Jalan Inang 3,Johor Bahru,80050,Johor
43799,Jalan Inang 4,Johor Bahru,80050,Johor
43800,Jalan Kelewang 2,Johor Bahru,80050,Johor
43801,Jalan Kelewang 3,Johor Bahru,80050,Johor
43802,Jalan Kelewang 4,Johor Bahru,80050,Johor
43803,Jalan Kerambit 2,Johor Bahru,80050,Johor
43804,Jalan Kerambit 3,Johor Bahru,80050,Johor
43805,Jalan Kerambit 4,Johor Bahru,80050,Johor
43806,Jalan Keris 2,Johor Bahru,80050,Johor
43807,Jalan Lembing 2,Johor Bahru,80050,Johor
43808,Jalan Lembing 3,Johor Bahru,80050,Johor
43809,Jalan Lembing 4,Johor Bahru,80050,Johor
43810,Jalan Lembing 5,Johor Bahru,80050,Johor
43811,Jalan Rentaka 2,Johor Bahru,80050,Johor
43812,Jalan Sundang 2,Johor Bahru,80050,Johor
43813,Jalan Sundang 3,Johor Bahru,80050,Johor
43814,Jalan Tombak 2,Johor Bahru,80050,Johor
43815,Jalan Tombak ,Johor Bahru,80050,Johor
43816,Jalan Tombak 3,Johor Bahru,80050,Johor
43817,Jalan Tombak 4,Johor Bahru,80050,Johor
43818,Jalan Tombak 5,Johor Bahru,80050,Johor
43819,Jalan Tombak 6,Johor Bahru,80050,Johor
43820,Jalan Badik,Johor Bahru,80050,Johor
43821,Jalan Badik 1,Johor Bahru,80050,Johor
43822,Jalan Badik 2,Johor Bahru,80050,Johor
43823,Jalan Bentara Dalam,Johor Bahru,80050,Johor
43824,Jalan Bentara Luar,Johor Bahru,80050,Johor
43825,Jalan Cokmar,Johor Bahru,80050,Johor
43826,Jalan Cokmar 1,Johor Bahru,80050,Johor
43827,Jalan Inang,Johor Bahru,80050,Johor
43828,Jalan Inang 1,Johor Bahru,80050,Johor
43829,Jalan Kelewang,Johor Bahru,80050,Johor
43830,Jalan Kelewang 1,Johor Bahru,80050,Johor
43831,Jalan Kerambit,Johor Bahru,80050,Johor
43832,Jalan Kerambit 1,Johor Bahru,80050,Johor
43833,Jalan Keris,Johor Bahru,80050,Johor
43834,Jalan Keris 1,Johor Bahru,80050,Johor
43835,Jalan Lembing,Johor Bahru,80050,Johor
43836,Jalan Lembing 1,Johor Bahru,80050,Johor
43837,Jalan Mahkota,Johor Bahru,80050,Johor
43838,Jalan Pasir Pelangi,Johor Bahru,80050,Johor
43839,Jalan Perisai,Johor Bahru,80050,Johor
43840,Jalan Rentaka,Johor Bahru,80050,Johor
43841,Jalan Rentaka 1,Johor Bahru,80050,Johor
43842,Jalan Serampang,Johor Bahru,80050,Johor
43843,Jalan Sultanah Aminah,Johor Bahru,80050,Johor
43844,Jalan Sultanah Rogayah,Johor Bahru,80050,Johor
43845,Jalan Sundang,Johor Bahru,80050,Johor
43846,Jalan Sundang 1,Johor Bahru,80050,Johor
43847,Jalan Tombak 1 ,Johor Bahru,80050,Johor
43848,"Lorong 1, Jalan Kelewang 1",Johor Bahru,80050,Johor
43849,"Lorong 1, Jalan Sundang 1",Johor Bahru,80050,Johor
43850,"Lorong 2, Jalan Kelewang 1",Johor Bahru,80050,Johor
43851,Marina Apartment,Johor Bahru,80050,Johor
43852,Pasir Pelangi Park,Johor Bahru,80050,Johor
43853,Polo Park,Johor Bahru,80050,Johor
43854,Taman Dragon,Johor Bahru,80050,Johor
43855,Taman Iskandar,Johor Bahru,80050,Johor
43856,Taman Seri Tebrau,Johor Bahru,80050,Johor
43857,Marina Cove,Johor Bahru,80050,Johor
43858,Jalan Abdul Samad 1,Johor Bahru,80100,Johor
43859,Jalan Abdul Samad 2,Johor Bahru,80100,Johor
43860,Jalan Abdul Samad 3,Johor Bahru,80100,Johor
43861,Jalan Abdul Samad 4,Johor Bahru,80100,Johor
43862,Jalan Abdul Samad 5,Johor Bahru,80100,Johor
43863,Jalan Abdul Samad 6,Johor Bahru,80100,Johor
43864,Jalan Abdul Samad 7,Johor Bahru,80100,Johor
43865,Jalan Abdul Samad 8,Johor Bahru,80100,Johor
43866,Jalan Abdul Samad 9,Johor Bahru,80100,Johor
43867,Jalan Kemuncak 1,Johor Bahru,80100,Johor
43868,Jalan Kemuncak 2,Johor Bahru,80100,Johor
43869,Jalan Kemuncak 3,Johor Bahru,80100,Johor
43870,Jalan Kemuncak 4,Johor Bahru,80100,Johor
43871,Jalan Kemuncak 5,Johor Bahru,80100,Johor
43872,Jalan Kemuncak 6,Johor Bahru,80100,Johor
43873,Jalan Kemuncak 7,Johor Bahru,80100,Johor
43874,Jalan Kemuncak 8,Johor Bahru,80100,Johor
43875,Jalan Kemuncak 9,Johor Bahru,80100,Johor
43876,Jalan Kemuncak 10,Johor Bahru,80100,Johor
43877,Jalan Kemuncak 11,Johor Bahru,80100,Johor
43878,Jalan Kemuncak 12,Johor Bahru,80100,Johor
43879,Jalan Kemuncak ,Johor Bahru,80100,Johor
43880,Jalan Kemuncak 14,Johor Bahru,80100,Johor
43881,Jalan Petri 1,Johor Bahru,80100,Johor
43882,Jalan Petri 2,Johor Bahru,80100,Johor
43883,Jalan Petri 3,Johor Bahru,80100,Johor
43884,Jalan Petri 4,Johor Bahru,80100,Johor
43885,Jalan Petri 5,Johor Bahru,80100,Johor
43886,Jalan Petri 6,Johor Bahru,80100,Johor
43887,Jalan Petri 7,Johor Bahru,80100,Johor
43888,Jalan Petri 8,Johor Bahru,80100,Johor
43889,Jalan Petri 9,Johor Bahru,80100,Johor
43890,Jalan Rubi,Johor Bahru,80100,Johor
43891,Jalan Rubi 1,Johor Bahru,80100,Johor
43892,Jalan Rubi 2,Johor Bahru,80100,Johor
43893,Jalan Rubi 3,Johor Bahru,80100,Johor
43894,"Lorong 2, Jalan Yahya Awal",Johor Bahru,80100,Johor
43895,"Lorong 3, Jalan Yahya Awal",Johor Bahru,80100,Johor
43896,"Lorong 4, Jalan Yahya Awal",Johor Bahru,80100,Johor
43897,"Lorong 5, Jalan Yahya Awal",Johor Bahru,80100,Johor
43898,"Lorong 2, Jalan Mohd Amin ",Johor Bahru,80100,Johor
43899,Jalan Kemuncak 13,Johor Bahru,80100,Johor
43900,Aloha Tower,Johor Bahru,80100,Johor
43901,Friza Court,Johor Bahru,80100,Johor
43902,Indah Samudera Condominium,Johor Bahru,80100,Johor
43903,Jalan Abdul Rahman Andak,Johor Bahru,80100,Johor
43904,Jalan Abdul Samad,Johor Bahru,80100,Johor
43905,Jalan Abu Bakar,Johor Bahru,80100,Johor
43906,Jalan Ariffin,Johor Bahru,80100,Johor
43907,Jalan Baiduri,Johor Bahru,80100,Johor
43908,Jalan Bendahara,Johor Bahru,80100,Johor
43909,Jalan Bilal Mahmod,Johor Bahru,80100,Johor
43910,Jalan Bukit Combi,Johor Bahru,80100,Johor
43911,Jalan Capt Mohd Amin,Johor Bahru,80100,Johor
43912,Jalan Cik Besar Zubaidah,Johor Bahru,80100,Johor
43913,Jalan Dapat,Johor Bahru,80100,Johor
43914,Jalan Dato Haji Abdullah,Johor Bahru,80100,Johor
43915,Jalan Dato Hassan,Johor Bahru,80100,Johor
43916,Jalan Dato Kathi,Johor Bahru,80100,Johor
43917,Jalan Dato Menteri,Johor Bahru,80100,Johor
43918,Jalan Dato Mohamad,Johor Bahru,80100,Johor
43919,Jalan Dato Mohd Salleh,Johor Bahru,80100,Johor
43920,Jalan Dato Setia,Johor Bahru,80100,Johor
43921,Jalan Dato Wilson,Johor Bahru,80100,Johor
43922,Jalan Draper,Johor Bahru,80100,Johor
43923,Jalan Gelendening,Johor Bahru,80100,Johor
43924,Jalan Gereja,Johor Bahru,80100,Johor
43925,Jalan Gertak Merah,Johor Bahru,80100,Johor
43926,Jalan Haji Ali,Johor Bahru,80100,Johor
43927,Jalan Haji Yaakob,Johor Bahru,80100,Johor
43928,Jalan Harun,Johor Bahru,80100,Johor
43929,Jalan Hassan Al-Atas,Johor Bahru,80100,Johor
43930,Jalan Ikhlas,Johor Bahru,80100,Johor
43931,Jalan Ikhwan,Johor Bahru,80100,Johor
43932,Jalan Ismail,Johor Bahru,80100,Johor
43933,Jalan Juara,Johor Bahru,80100,Johor
43934,Jalan Jujor,Johor Bahru,80100,Johor
43935,Jalan Kampung Jawa Tarom,Johor Bahru,80100,Johor
43936,Jalan Kebun Bunga,Johor Bahru,80100,Johor
43937,Jalan Kemaman,Johor Bahru,80100,Johor
43938,Jalan Kolam Ayer,Johor Bahru,80100,Johor
43939,Jalan Laksamana,Johor Bahru,80100,Johor
43940,Jalan Lingkaran Dalam,Johor Bahru,80100,Johor
43941,Jalan Mahmoodiah,Johor Bahru,80100,Johor
43942,Jalan Mariamah,Johor Bahru,80100,Johor
43943,Jalan Masjid Abu Bakar,Johor Bahru,80100,Johor
43944,Jalan Mohd Amin,Johor Bahru,80100,Johor
43945,Jalan Mustaffa,Johor Bahru,80100,Johor
43946,Jalan Noja,Johor Bahru,80100,Johor
43947,Jalan Nong Chik,Johor Bahru,80100,Johor
43948,Jalan Pahlawan,Johor Bahru,80100,Johor
43949,Jalan Pak Lomak,Johor Bahru,80100,Johor
43950,Jalan Pakatan,Johor Bahru,80100,Johor
43951,Jalan Panglima,Johor Bahru,80100,Johor
43952,Jalan Petri,Johor Bahru,80100,Johor
43953,Jalan Pucuk,Johor Bahru,80100,Johor
43954,Jalan Semalu,Johor Bahru,80100,Johor
43955,Jalan Seri Gelam,Johor Bahru,80100,Johor
43956,Jalan Seri Lanang,Johor Bahru,80100,Johor
43957,Jalan Seri Rambutan,Johor Bahru,80100,Johor
43958,Jalan Suasana,Johor Bahru,80100,Johor
43959,Jalan Sungai Chat,Johor Bahru,80100,Johor
43960,Jalan Taat,Johor Bahru,80100,Johor
43961,Jalan Tarom,Johor Bahru,80100,Johor
43962,Jalan Temenggong Ahmad,Johor Bahru,80100,Johor
43963,Jalan Thompson,Johor Bahru,80100,Johor
43964,Jalan Tun Abdul Razak,Johor Bahru,80100,Johor
43965,Jalan Tun Dr Ismail,Johor Bahru,80100,Johor
43966,Jalan Wadi Hassan,Johor Bahru,80100,Johor
43967,Jalan Wirawan,Johor Bahru,80100,Johor
43968,Jalan Yahya Awal,Johor Bahru,80100,Johor
43969,Jalan Yusof Taha,Johor Bahru,80100,Johor
43970,Kampung Baharu,Johor Bahru,80100,Johor
43971,Kampung Chek Ami,Johor Bahru,80100,Johor
43972,Kampung Habib Hassan,Johor Bahru,80100,Johor
43973,Kampung Jawa,Johor Bahru,80100,Johor
43974,Kampung Kubur,Johor Bahru,80100,Johor
43975,Kampung Mahmodiah,Johor Bahru,80100,Johor
43976,Kampung Mohd Amin,Johor Bahru,80100,Johor
43977,Kampung Ngee Heng,Johor Bahru,80100,Johor
43978,Kampung Nong Chik,Johor Bahru,80100,Johor
43979,Kampung Tarom,Johor Bahru,80100,Johor
43980,Kampung Wadi Hassan,Johor Bahru,80100,Johor
43981,Kampung Yahya Awal,Johor Bahru,80100,Johor
43982,Kondominium Petrie,Johor Bahru,80100,Johor
43983,"Lorong 1, Jalan Yahya Awal",Johor Bahru,80100,Johor
43984,"Lorong 1, Jalan Mohd Amin ",Johor Bahru,80100,Johor
43985,Taman Kolam Air,Johor Bahru,80100,Johor
43986,Taman Nong Chik,Johor Bahru,80100,Johor
43987,"Lorong 3, Jalan Mohd Amin ",Johor Bahru,80100,Johor
43988,"Lorong 4, Jalan Mohd Amin ",Johor Bahru,80100,Johor
43989,"Lorong 5, Jalan Mohd Amin ",Johor Bahru,80100,Johor
43990,"Lorong 6, Jalan Mohd Amin ",Johor Bahru,80100,Johor
43991,"Lorong 7, Jalan Mohd Amin ",Johor Bahru,80100,Johor
43992,Jalan Sutera 3,Johor Bahru,80150,Johor
43993,Jalan Sutera 4,Johor Bahru,80150,Johor
43994,Jalan Sutera 5,Johor Bahru,80150,Johor
43995,Jalan Sutera 6,Johor Bahru,80150,Johor
43996,Jalan Sutera 7,Johor Bahru,80150,Johor
43997,Jalan Sutera 8,Johor Bahru,80150,Johor
43998,Jalan Sutera 9,Johor Bahru,80150,Johor
43999,Jalan Sutera 10,Johor Bahru,80150,Johor
44000,Jalan Sutera 11,Johor Bahru,80150,Johor
44001,Jalan Baldu 1,Johor Bahru,80150,Johor
44002,Jalan Benang 1,Johor Bahru,80150,Johor
44003,Bangunan Daiman,Johor Bahru,80150,Johor
44004,Jalan Bakar Batu,Johor Bahru,80150,Johor
44005,Jalan Baldu,Johor Bahru,80150,Johor
44006,Jalan Kasa 1,Johor Bahru,80150,Johor
44007,Jalan Batik,Johor Bahru,80150,Johor
44008,Jalan Batik 1,Johor Bahru,80150,Johor
44009,Jalan Benang,Johor Bahru,80150,Johor
44010,Jalan Kasa 2,Johor Bahru,80150,Johor
44011,Jalan Dewasa,Johor Bahru,80150,Johor
44012,Jalan Jambatan,Johor Bahru,80150,Johor
44013,Jalan Kasa,Johor Bahru,80150,Johor
44014,Jalan Songket 1,Johor Bahru,80150,Johor
44015,Jalan Kubur,Johor Bahru,80150,Johor
44016,Jalan Madrasah,Johor Bahru,80150,Johor
44017,Jalan Pantai,Johor Bahru,80150,Johor
44018,Jalan Sekolah,Johor Bahru,80150,Johor
44019,Jalan Songket,Johor Bahru,80150,Johor
44020,Jalan Sutera 1,Johor Bahru,80150,Johor
44021,Jalan Sulam,Johor Bahru,80150,Johor
44022,Jalan Sutera,Johor Bahru,80150,Johor
44023,Kampung Bakar Batu,Johor Bahru,80150,Johor
44024,Kompleks Sentosa,Johor Bahru,80150,Johor
44025,Taman Bayu Puteri,Johor Bahru,80150,Johor
44026,Taman Perumahan Rakyat Sri Iskandar,Johor Bahru,80150,Johor
44027,Taman Sentosa,Johor Bahru,80150,Johor
44028,Taman Sri Stulang,Johor Bahru,80150,Johor
44029,Jalan Baldu 2,Johor Bahru,80150,Johor
44030,Jalan Baldu 3,Johor Bahru,80150,Johor
44031,Jalan Baldu 4,Johor Bahru,80150,Johor
44032,Jalan Baldu 5,Johor Bahru,80150,Johor
44033,Jalan Benang 2,Johor Bahru,80150,Johor
44034,Jalan Benang 3,Johor Bahru,80150,Johor
44035,Jalan Benang 4,Johor Bahru,80150,Johor
44036,Jalan Benang 5,Johor Bahru,80150,Johor
44037,Jalan Benang 6,Johor Bahru,80150,Johor
44038,Jalan Kasa 3,Johor Bahru,80150,Johor
44039,Jalan Kasa 4,Johor Bahru,80150,Johor
44040,Jalan Kasa 5,Johor Bahru,80150,Johor
44041,Jalan Kasa 6,Johor Bahru,80150,Johor
44042,Jalan Kasa 7,Johor Bahru,80150,Johor
44043,Jalan Kasa 8,Johor Bahru,80150,Johor
44044,Jalan Kasa 9,Johor Bahru,80150,Johor
44045,Jalan Kasa 10,Johor Bahru,80150,Johor
44046,Jalan Kasa 11,Johor Bahru,80150,Johor
44047,Jalan Kasa 12,Johor Bahru,80150,Johor
44048,Jalan Kasa 13,Johor Bahru,80150,Johor
44049,Jalan Kasa 14,Johor Bahru,80150,Johor
44050,Jalan Songket 2,Johor Bahru,80150,Johor
44051,Jalan Songket 3,Johor Bahru,80150,Johor
44052,Jalan Songket 4,Johor Bahru,80150,Johor
44053,Jalan Songket 5,Johor Bahru,80150,Johor
44054,Jalan Songket 6,Johor Bahru,80150,Johor
44055,Jalan Songket 7,Johor Bahru,80150,Johor
44056,Jalan Songket 8,Johor Bahru,80150,Johor
44057,Jalan Songket 9,Johor Bahru,80150,Johor
44058,Jalan Songket 10,Johor Bahru,80150,Johor
44059,Jalan Songket 11,Johor Bahru,80150,Johor
44060,Jalan Songket 12,Johor Bahru,80150,Johor
44061,Jalan Sutera 2,Johor Bahru,80150,Johor
44062,Jalan Lembah 3,Johor Bahru,80200,Johor
44063,Jalan Lembah 4,Johor Bahru,80200,Johor
44064,Jalan Lembah 5,Johor Bahru,80200,Johor
44065,Jalan Straits View 1,Johor Bahru,80200,Johor
44066,Jalan Straits View 2,Johor Bahru,80200,Johor
44067,Jalan Straits View 3,Johor Bahru,80200,Johor
44068,Jalan Straits View 4,Johor Bahru,80200,Johor
44069,Jalan Straits View 5,Johor Bahru,80200,Johor
44070,Jalan Suasa 1,Johor Bahru,80200,Johor
44071,Jalan Suasa 2,Johor Bahru,80200,Johor
44072,Jalan Suasa 3,Johor Bahru,80200,Johor
44073,Jalan Suasa 4,Johor Bahru,80200,Johor
44074,Jalan Suasa 5,Johor Bahru,80200,Johor
44075,Jalan Tasek 1,Johor Bahru,80200,Johor
44076,Jalan Tasek 2,Johor Bahru,80200,Johor
44077,Jalan Jeram 1,Johor Bahru,80200,Johor
44078,Jalan Jeram 2,Johor Bahru,80200,Johor
44079,Country Garden Danga Bay,Johor Bahru,80200,Johor
44080,Jalan Lembah 1,Johor Bahru,80200,Johor
44081,Jalan Lembah 2,Johor Bahru,80200,Johor
44082,Danga Bay,Johor Bahru,80200,Johor
44083,Istana Bukit Serene,Johor Bahru,80200,Johor
44084,Jalan Besi Kawi,Johor Bahru,80200,Johor
44085,Jalan Cantek,Johor Bahru,80200,Johor
44086,Jalan Cantum,Johor Bahru,80200,Johor
44087,Jalan Danau,Johor Bahru,80200,Johor
44088,Jalan Gangsa,Johor Bahru,80200,Johor
44089,Jalan Glasiar,Johor Bahru,80200,Johor
44090,Jalan Jeram,Johor Bahru,80200,Johor
44091,Jalan Kolam,Johor Bahru,80200,Johor
44092,Jalan Larkin,Johor Bahru,80200,Johor
44093,Jalan Lembah,Johor Bahru,80200,Johor
44094,Jalan Loyang,Johor Bahru,80200,Johor
44095,Jalan Mas,Johor Bahru,80200,Johor
44096,Jalan Mas 1,Johor Bahru,80200,Johor
44097,Jalan Mesra,Johor Bahru,80200,Johor
44098,Jalan Peduka,Johor Bahru,80200,Johor
44099,Jalan Perak,Johor Bahru,80200,Johor
44100,Jalan Sepoi,Johor Bahru,80200,Johor
44101,Jalan Serama,Johor Bahru,80200,Johor
44102,Jalan Skudai,Johor Bahru,80200,Johor
44103,Jalan Straits View,Johor Bahru,80200,Johor
44104,Jalan Suasa,Johor Bahru,80200,Johor
44105,Jalan Tahar,Johor Bahru,80200,Johor
44106,Jalan Tangki Ayer,Johor Bahru,80200,Johor
44107,Jalan Tasek,Johor Bahru,80200,Johor
44108,Jalan Tasek Utara,Johor Bahru,80200,Johor
44109,Jalan Tembaga,Johor Bahru,80200,Johor
44110,Jalan Tengku Putri,Johor Bahru,80200,Johor
44111,Jalan Teruna,Johor Bahru,80200,Johor
44112,Jalan Timah Sari,Johor Bahru,80200,Johor
44113,Jalan Tun Abd Razak,Johor Bahru,80200,Johor
44114,Jalan Ulu Ayer Molek,Johor Bahru,80200,Johor
44115,Jalan Waspada,Johor Bahru,80200,Johor
44116,Jalan Wira,Johor Bahru,80200,Johor
44117,Jalan Wisata,Johor Bahru,80200,Johor
44118,Kampung Sungai Melayu,Johor Bahru,80200,Johor
44119,Kondo Tanjung Petri,Johor Bahru,80200,Johor
44120,Sungai Melayu,Johor Bahru,80200,Johor
44121,Taman Bakti,Johor Bahru,80200,Johor
44122,Taman Coronation Park,Johor Bahru,80200,Johor
44123,Taman Fresh Breeze,Johor Bahru,80200,Johor
44124,Taman Imigresen,Johor Bahru,80200,Johor
44125,Taman Merdeka,Johor Bahru,80200,Johor
44126,Taman Selat Tebrau,Johor Bahru,80200,Johor
44127,Taman Straits View,Johor Bahru,80200,Johor
44128,Taman Suria Muafakat,Johor Bahru,80200,Johor
44129,Taman Tasek,Johor Bahru,80200,Johor
44130,Taman Tasek Utara,Johor Bahru,80200,Johor
44131,Taman Tengku Molek,Johor Bahru,80200,Johor
44132,Jalan Tudor Drive,Johor Bahru,80200,Johor
44133,Vista Height,Johor Bahru,80200,Johor
44134,Jalan Abad 1,Johor Bahru,80250,Johor
44135,Jalan Abad 2,Johor Bahru,80250,Johor
44136,Jalan Abad 3,Johor Bahru,80250,Johor
44137,Jalan Abad 4,Johor Bahru,80250,Johor
44138,Jalan Abad 5,Johor Bahru,80250,Johor
44139,Jalan Abad 6,Johor Bahru,80250,Johor
44140,Jalan Abad 7,Johor Bahru,80250,Johor
44141,Jalan Abad 8,Johor Bahru,80250,Johor
44142,Jalan Rusa 1,Johor Bahru,80250,Johor
44143,Jalan Rusa 2,Johor Bahru,80250,Johor
44144,Jalan Rusa 3,Johor Bahru,80250,Johor
44145,Jalan Rusa 4,Johor Bahru,80250,Johor
44146,Jalan Rusa 5,Johor Bahru,80250,Johor
44147,Jalan Rusa 6,Johor Bahru,80250,Johor
44148,Jalan Rusa 7,Johor Bahru,80250,Johor
44149,City Plaza,Johor Bahru,80250,Johor
44150,Flat Sri Setanggi,Johor Bahru,80250,Johor
44151,Holiday Plaza,Johor Bahru,80250,Johor
44152,Jalan Abad,Johor Bahru,80250,Johor
44153,Jalan Angsana,Johor Bahru,80250,Johor
44154,Jalan Anugerah,Johor Bahru,80250,Johor
44155,Jalan Ara,Johor Bahru,80250,Johor
44156,Jalan Bajing,Johor Bahru,80250,Johor
44157,Jalan Balau,Johor Bahru,80250,Johor
44158,Jalan Balau 1,Johor Bahru,80250,Johor
44159,Jalan Batai,Johor Bahru,80250,Johor
44160,Jalan Bedara,Johor Bahru,80250,Johor
44161,Jalan Belinjau,Johor Bahru,80250,Johor
44162,Jalan Bentajau,Johor Bahru,80250,Johor
44163,Jalan Beringin,Johor Bahru,80250,Johor
44164,Jalan Beruang,Johor Bahru,80250,Johor
44165,Jalan Bijaksana,Johor Bahru,80250,Johor
44166,Jalan Bingkisan,Johor Bahru,80250,Johor
44167,Jalan Bujur,Johor Bahru,80250,Johor
44168,Jalan Bulat,Johor Bahru,80250,Johor
44169,Jalan Cendana,Johor Bahru,80250,Johor
44170,Jalan Cenderamata,Johor Bahru,80250,Johor
44171,Jalan Chengai,Johor Bahru,80250,Johor
44172,Jalan Dato Sulaiman,Johor Bahru,80250,Johor
44173,Jalan Dedap,Johor Bahru,80250,Johor
44174,Jalan Gaharu,Johor Bahru,80250,Johor
44175,Jalan Gelam,Johor Bahru,80250,Johor
44176,Jalan Gelama,Johor Bahru,80250,Johor
44177,Jalan Gerongang,Johor Bahru,80250,Johor
44178,Jalan Giam,Johor Bahru,80250,Johor
